detailsPageUrl,carat,date,dateSet,price,strikethroughPrice,pricePerCarat,skus,id,shapeCode,shapeName,clarity,color,culet,cut,depth,fluorescence,lxwRatio,polish,symmetry,table,hasVisualization,visualizationImageUrl,v360BaseUrl,measurements,willArriveForHoliday,imageUrl,sellingIndex,sold,quickShip
./diamond-details/LD13649788,1.9,Aug 20,Aug 21,14380,,7568,LD13649788,LD13649788,RD,Round,SI2,I,None,Ideal,62.6,Faint,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5201889920/still_230x230.jpg,https://bluenile.v360.in/7/imaged/gia-5201889920/1/,7.84 x 7.89 x 4.92 mm,False,,0.04191226,False,False
./diamond-details/LD13810628,1.5,Aug 5,Aug 6,14380,,9587,LD13810628,LD13810628,RD,Round,VVS2,D,None,Ideal,62.9,Strong,1.0,Excellent,Excellent,58.0,False,,,7.30 x 7.27 x 4.58 mm,False,,0.49865827,False,False
./diamond-details/LD14013276,1.9,Aug 20,Aug 21,14380,,7568,LD14013276,LD14013276,RD,Round,VVS1,K,None,Ideal,62.4,Faint,1.01,Excellent,Excellent,59.0,False,,,7.85 x 7.90 x 4.91 mm,False,,0.07297859,False,False
./diamond-details/LD10634612,1.54,Aug 3,Aug 4,14381,,9338,LD10634612,LD10634612,RD,Round,VS2,E,None,Ideal,62.6,None,1.01,Excellent,Excellent,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2195289002/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2195289002/1/,7.43 x 7.38 x 4.63 mm,False,,0.22663774,False,False
./diamond-details/LD13739669,1.9,Aug 20,Aug 21,14381,,7569,LD13739669,LD13739669,RD,Round,VS2,I,None,Ideal,62.6,None,1.01,Excellent,Excellent,58.0,False,,,7.88 x 7.92 x 4.95 mm,False,,0.21909986,False,False
./diamond-details/LD13201768,1.5,Jul 28,Jul 29,14382,,9588,LD13201768,LD13201768,RD,Round,VS2,D,None,Ideal,62.4,Faint,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2337677358/still_230x230.jpg,https://bluenile.v360.in/5/imaged/gia-2337677358/1/,7.26 x 7.30 x 4.54 mm,False,,0.13661084,False,True
./diamond-details/LD02123874,1.26,Aug 3,Aug 4,14384,,11416,LD02123874,LD02123874,RD,Round,VVS1,F,None,Ideal,62.0,None,1.01,Excellent,Excellent,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1119978791/still_230x230.jpg,https://bluenile.v360.in/1/imaged/gia-1119978791/1/,6.90 x 6.96 x 4.30 mm,False,,0.22843748,False,False
./diamond-details/LD13434910,1.48,Aug 20,Aug 21,14385,,9720,LD13434910,LD13434910,RD,Round,VVS1,E,None,Ideal,59.5,Strong,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6331719766/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6331719766/1/,7.43 x 7.48 x 4.44 mm,False,,0.7873355,False,False
./diamond-details/LD08949491,1.71,Jul 28,Jul 29,14387,,8413,LD08949491,LD08949491,RD,Round,SI2,E,None,Ideal,62.7,Faint,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6252402379/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-6252402379/1/,7.62 x 7.65 x 4.79 mm,False,,0.05183479,False,True
./diamond-details/LD13402663,1.4,Aug 20,Aug 21,14387,,10276,LD13402663,LD13402663,RD,Round,VVS1,F,None,Ideal,62.5,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3345329083/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-3345329083/1/,7.09 x 7.13 x 4.44 mm,False,,0.39986622,False,False
./diamond-details/LD06472566,1.56,Aug 3,Aug 4,14391,,9225,LD06472566,LD06472566,RD,Round,VS2,E,None,Ideal,62.9,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1205011177/still_230x230.jpg,https://bluenile.v360.in/67/imaged/gia-1205011177/1/,7.40 x 7.35 x 4.63 mm,False,,0.17897531,False,False
./diamond-details/LD13980071,2.08,Aug 10,Aug 11,14394,,6920,LD13980071,LD13980071,RD,Round,VVS2,I,None,Ideal,61.7,Strong Blue,1.0,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1358476686/still_230x230.jpg,https://bluenile.v360.in/63/imaged/gia-1358476686/1/,8.15 x 8.11 x 5.02 mm,False,,0.70589423,False,False
./diamond-details/LD13998786,2.01,Aug 20,Aug 21,14402,,7165,LD13998786,LD13998786,RD,Round,VS1,J,None,Ideal,60.7,Medium,1.01,Excellent,Excellent,60.0,False,,,8.08 x 8.14 x 4.93 mm,False,,0.25596327,False,False
./diamond-details/LD11819231,1.61,Aug 18,Aug 19,14404,,8947,LD11819231,LD11819231,RD,Round,VVS1,F,None,Ideal,62.1,Medium,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6315794129/still_230x230.jpg,https://bluenile.v360.in/43/imaged/gia-6315794129/1/,7.49 x 7.45 x 4.64 mm,False,,0.7530585,False,False
./diamond-details/LD13423308,2.01,Jul 28,Jul 29,14404,,7166,LD13423308,LD13423308,RD,Round,SI1,G,None,Ideal,63.1,Very Strong Blue,1.01,Excellent,Excellent,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1348057334/still_230x230.jpg,https://bluenile.v360.in/5/imaged/gia-1348057334/1/,7.99 x 8.05 x 5.06 mm,False,,0.4489037,False,True
./diamond-details/LD13653459,2.01,Aug 20,Aug 21,14405,,7167,LD13653459,LD13653459,RD,Round,VS2,J,None,Ideal,61.5,None,1.0,Excellent,Excellent,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5353095229/still_230x230.jpg?v=2,https://bluenile.v360.in/2/imaged/gia-5353095229/2/,8.12 x 8.08 x 4.98 mm,False,,0.32138175,False,False
./diamond-details/LD13729566,1.8,Aug 20,Aug 21,14405,,8003,LD13729566,LD13729566,RD,Round,VS2,H,None,Ideal,59.5,Medium,1.01,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6345898720/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6345898720/1/,7.93 x 7.88 x 4.71 mm,False,,0.60345554,False,False
./diamond-details/LD03620071,1.5,Jul 29,Jul 30,14406,,9604,LD03620071,LD03620071,RD,Round,SI1,E,None,Very Good,64.2,None,1.01,Very Good,Very Good,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1142931158/still_230x230.jpg,https://bluenile.v360.in/61/imaged/gia-1142931158/1/,7.25 x 7.21 x 4.64 mm,False,,0.008968914,False,True
./diamond-details/LD01985722,1.14,Jul 29,Jul 30,14407,,12638,LD01985722,LD01985722,RD,Round,VVS2,D,None,Ideal,62.8,None,1.01,Excellent,Excellent,54.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1132054529/still_230x230.jpg,https://bluenile.v360.in/61/imaged/gia-1132054529/1/,6.71 x 6.66 x 4.20 mm,False,,0.18114147,False,True
./diamond-details/LD04364553,1.54,Jul 24,Jul 27,14414,,9360,LD04364553,LD04364553,RD,Round,VS2,G,None,Ideal,61.7,Faint,1.0,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2161008401/still_230x230.jpg,https://bluenile.v360.in/1/imaged/gia-2161008401/1/,7.42 x 7.39 x 4.57 mm,False,,0.1102239,False,True
./diamond-details/LD13346518,2.04,Jul 29,Jul 30,14416,,7067,LD13346518,LD13346518,RD,Round,VVS1,K,None,Very Good,59.2,None,1.0,Excellent,Very Good,62.0,False,,,8.35 x 8.33 x 4.94 mm,False,,0.07259659,False,True
./diamond-details/LD13850800,1.7,Aug 7,Aug 10,14418,,8481,LD13850800,LD13850800,RD,Round,VVS1,H,None,Ideal,63.6,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2347130954/still_230x230.jpg,https://bluenile.v360.in/26/imaged/gia-2347130954/1/,7.61 x 7.54 x 4.82 mm,False,,0.619799,False,False
./diamond-details/LD13976519,1.54,Aug 5,Aug 6,14418,,9362,LD13976519,LD13976519,RD,Round,VVS2,G,None,Ideal,62.6,None,1.0,Excellent,Excellent,58.0,False,,,7.35 x 7.32 x 4.59 mm,False,,0.2558277,False,False
./diamond-details/LD13527401,1.4,Aug 20,Aug 21,14419,,10299,LD13527401,LD13527401,RD,Round,VVS1,E,None,Very Good,62.2,Faint,1.0,Excellent,Excellent,58.0,False,,,7.13 x 7.15 x 4.44 mm,False,,0.19285746,False,False
./diamond-details/LD13996176,1.4,Aug 6,Aug 7,14420,,10300,LD13996176,LD13996176,RD,Round,VS1,D,None,Very Good,62.1,Faint Blue,1.0,Excellent,Excellent,61.0,False,,,7.16 x 7.14 x 4.44 mm,False,,0.064887814,False,False
./diamond-details/LD09424408,1.04,Aug 3,Aug 4,14422,,13867,LD09424408,LD09424408,RD,Round,IF,D,None,Ideal,61.0,Faint,1.0,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5181098275/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-5181098275/1/,6.59 x 6.57 x 4.01 mm,False,,0.26710764,False,False
./diamond-details/LD13896237,2.21,Aug 20,Aug 21,14423,,6526,LD13896237,LD13896237,RD,Round,SI2,G,None,Ideal,62.7,Strong,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2203976496/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2203976496/1/,8.26 x 8.29 x 5.19 mm,False,,0.40439054,False,False
./diamond-details/LD13999354,2.01,Jul 28,Jul 29,14424,,7176,LD13999354,LD13999354,RD,Round,VS1,H,None,Very Good,64.0,Strong Blue,1.01,Excellent,Very Good,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3355335510/still_230x230.jpg,https://bluenile.v360.in/5/imaged/gia-3355335510/1/,7.81 x 7.90 x 5.02 mm,False,,0.7271023,False,True
./diamond-details/LD06596182,1.52,Jul 29,Jul 30,14426,,9491,LD06596182,LD06596182,RD,Round,VS1,D,None,Very Good,60.8,Faint,1.01,Very Good,Good,60.0,False,,,7.42 x 7.49 x 4.53 mm,False,,0.29749772,False,True
./diamond-details/LD11737384,2.03,Aug 3,Aug 4,14426,,7106,LD11737384,LD11737384,RD,Round,SI2,H,None,Ideal,61.6,Faint,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5192907396/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-5192907396/1/,8.05 x 8.11 x 4.98 mm,False,,0.24768074,False,False
./diamond-details/LD02180112,1.32,Jul 29,Jul 30,14427,,10930,LD02180112,LD02180112,RD,Round,VS1,E,None,Very Good,62.4,Medium Blue,1.01,Very Good,Very Good,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1132606013/still_230x230.jpg,https://bluenile.v360.in/61/imaged/gia-1132606013/1/,7.00 x 6.93 x 4.35 mm,False,,0.07610448,False,True
./diamond-details/LD14010779,1.51,Aug 20,Aug 21,14427,,9554,LD14010779,LD14010779,RD,Round,VVS1,E,None,Ideal,60.6,Strong,1.0,Excellent,Excellent,59.0,False,,,7.42 x 7.39 x 4.49 mm,False,,0.60068893,False,False
./diamond-details/LD13729553,1.51,Aug 20,Aug 21,14431,,9557,LD13729553,LD13729553,RD,Round,VS1,F,None,Ideal,61.7,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5202913490/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-5202913490/1/,7.37 x 7.32 x 4.54 mm,False,,0.29286578,False,False
./diamond-details/LD02670475,1.23,Jul 24,Jul 27,14432,,11733,LD02670475,LD02670475,RD,Round,VVS2,D,Small,Ideal,61.5,Medium,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1142774535/still_230x230.jpg,https://bluenile.v360.in/1/imaged/gia-1142774535/1/,6.86 x 6.83 x 4.21 mm,False,,0.29114273,False,True
./diamond-details/LD14008460,2.02,Jul 29,Jul 30,14434,,7146,LD14008460,LD14008460,RD,Round,VS2,I,None,Ideal,61.7,Medium Blue,1.01,Excellent,Excellent,60.0,False,,,8.07 x 8.12 x 4.99 mm,False,,0.3214309,False,True
./diamond-details/LD03645635,1.75,Jul 28,Jul 29,14437,,8250,LD03645635,LD03645635,RD,Round,SI2,E,None,Ideal,62.2,Faint,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2156041710/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-2156041710/1/,7.66 x 7.72 x 4.78 mm,False,,0.0657389,False,True
./diamond-details/LD10965904,1.26,Jul 24,Jul 27,14438,,11459,LD10965904,LD10965904,RD,Round,VVS1,F,Very Small,Ideal,61.3,None,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5191498321/still_230x230.jpg?v=2,https://bluenile.v360.in/1/imaged/gia-5191498321/2/,6.97 x 6.95 x 4.27 mm,False,,0.22038366,False,True
./diamond-details/LD12882727,1.3,Aug 20,Aug 21,14440,,11108,LD12882727,LD12882727,RD,Round,VVS1,E,None,Ideal,58.9,None,1.0,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6332511430/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6332511430/1/,7.14 x 7.13 x 4.20 mm,False,,0.37474278,False,False
./diamond-details/LD13937493,1.55,Aug 20,Aug 21,14440,,9316,LD13937493,LD13937493,RD,Round,VS2,D,None,Ideal,62.4,Faint,1.01,Excellent,Excellent,56.0,False,,,7.36 x 7.41 x 4.61 mm,False,,0.11278372,False,False
./diamond-details/LD13342045,1.85,Aug 20,Aug 21,14441,,7806,LD13342045,LD13342045,RD,Round,VVS1,J,None,Ideal,59.7,Faint,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2346396072/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2346396072/1/,8.05 x 8.02 x 4.79 mm,False,,0.33979744,False,False
./diamond-details/LD13719660,2.0,Aug 20,Aug 21,14443,,7222,LD13719660,LD13719660,RD,Round,SI2,F,None,Ideal,58.5,None,1.01,Excellent,Very Good,61.0,False,,,8.21 x 8.27 x 4.82 mm,False,,0.23936741,False,False
./diamond-details/LD12192163,1.54,Aug 3,Aug 4,14445,,9380,LD12192163,LD12192163,RD,Round,VVS1,G,None,Ideal,60.8,None,1.0,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2318726531/still_230x230.jpg,https://bluenile.v360.in/17/imaged/gia-2318726531/1/,7.45 x 7.43 x 4.52 mm,False,,0.54074275,False,False
./diamond-details/LD12323805,1.54,Aug 3,Aug 4,14445,,9380,LD12323805,LD12323805,RD,Round,VVS1,G,None,Ideal,62.9,None,1.0,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5316159324/still_230x230.jpg,https://bluenile.v360.in/17/imaged/gia-5316159324/1/,7.36 x 7.34 x 4.62 mm,False,,0.45010343,False,False
./diamond-details/LD13738365,2.01,Aug 20,Aug 21,14446,,7187,LD13738365,LD13738365,RD,Round,VVS2,K,None,Ideal,61.9,None,1.01,Excellent,Excellent,59.0,False,,,8.05 x 8.11 x 5.00 mm,False,,0.09057681,False,False
./diamond-details/LD13972299,1.7,Aug 7,Aug 10,14446,,8498,LD13972299,LD13972299,RD,Round,VS1,G,None,Ideal,62.3,None,1.0,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1358332846/still_230x230.jpg,https://bluenile.v360.in/30/imaged/gia-1358332846/1/,7.60 x 7.63 x 4.75 mm,False,,0.5717958,False,False
./diamond-details/LD12912476,2.01,Aug 3,Aug 4,14449,,7189,LD12912476,LD12912476,RD,Round,SI2,H,None,Very Good,60.7,None,1.0,Very Good,Excellent,58.0,False,,,8.10 x 8.12 x 4.92 mm,False,,0.116809085,False,False
./diamond-details/LD13872231,1.7,Aug 20,Aug 21,14449,,8499,LD13872231,LD13872231,RD,Round,VS1,H,None,Ideal,62.3,None,1.01,Excellent,Excellent,59.0,False,,,7.58 x 7.64 x 4.74 mm,False,,0.23403677,False,False
./diamond-details/LD12735203,1.35,Aug 3,Aug 4,14450,,10704,LD12735203,LD12735203,RD,Round,VVS2,D,None,Ideal,62.6,Faint,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6332283519/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-6332283519/1/,7.07 x 7.03 x 4.41 mm,False,,0.47275424,False,False
./diamond-details/LD13337250,1.46,Aug 20,Aug 21,14451,,9898,LD13337250,LD13337250,RD,Round,VVS1,E,None,Ideal,63.0,Medium,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7346396050/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7346396050/1/,7.21 x 7.15 x 4.52 mm,False,,0.5969886,False,False
./diamond-details/LD13066851,1.34,Aug 20,Aug 21,14456,,10788,LD13066851,LD13066851,RD,Round,VVS1,F,None,Ideal,61.9,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2338800912/still_230x230.jpg,https://bluenile.v360.in/19/imaged/gia-2338800912/1/,7.07 x 7.02 x 4.37 mm,False,,0.29247567,False,False
./diamond-details/LD13985826,2.02,Aug 20,Aug 21,14457,,7157,LD13985826,LD13985826,RD,Round,VVS1,K,None,Ideal,62.7,None,1.0,Excellent,Excellent,56.0,False,,,8.01 x 8.05 x 5.03 mm,False,,0.10522425,False,False
./diamond-details/LD13509385,1.7,Aug 3,Aug 4,14458,,8505,LD13509385,LD13509385,RD,Round,VS2,H,None,Ideal,62.7,None,1.01,Excellent,Excellent,56.0,False,,,7.63 x 7.58 x 4.77 mm,False,,0.106826946,False,False
./diamond-details/LD13994236,1.51,Aug 13,Aug 14,14458,,9575,LD13994236,LD13994236,RD,Round,VS1,G,None,Ideal,62.4,None,1.0,Excellent,Excellent,58.0,False,,,7.32 x 7.33 x 4.57 mm,False,,0.07797762,False,False
./diamond-details/LD13581869,1.71,Aug 20,Aug 21,14459,,8456,LD13581869,LD13581869,RD,Round,VS2,G,None,Ideal,62.3,None,1.0,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7343909618/still_230x230.jpg,https://bluenile.v360.in/11/imaged/gia-7343909618/1/,7.62 x 7.65 x 4.75 mm,False,,0.30418703,False,False
./diamond-details/LD13939464,1.51,Aug 20,Aug 21,14461,,9577,LD13939464,LD13939464,RD,Round,VS1,D,None,Very Good,64.3,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6291763046/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6291763046/1/,7.16 x 7.21 x 4.62 mm,False,,0.2626176,False,False
./diamond-details/LD13808862,1.8,Jul 29,Jul 30,14463,,8035,LD13808862,LD13808862,RD,Round,SI1,H,None,Ideal,62.7,None,1.01,Excellent,Excellent,59.0,False,,,7.75 x 7.70 x 4.84 mm,False,,0.065655835,False,True
./diamond-details/LD13492442,2.0,Aug 6,Aug 7,14464,,7232,LD13492442,LD13492442,RD,Round,VVS2,K,None,Ideal,60.1,None,1.01,Excellent,Excellent,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1345573970/still_230x230.jpg?v=2,https://bluenile.v360.in/2/imaged/gia-1345573970/2/,8.12 x 8.19 x 4.90 mm,False,,0.7734592,False,False
./diamond-details/LD13998643,1.7,Jul 28,Jul 29,14472,,8513,LD13998643,LD13998643,RD,Round,IF,H,None,Ideal,62.3,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7346729145/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7346729145/1/,7.59 x 7.55 x 4.72 mm,False,,0.6038042,False,True
./diamond-details/LD12448056,1.91,Aug 3,Aug 4,14478,,7580,LD12448056,LD12448056,RD,Round,SI1,I,None,Ideal,62.7,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6281837565/still_230x230.jpg,https://bluenile.v360.in/17/imaged/gia-6281837565/1/,7.94 x 7.89 x 4.96 mm,False,,0.07627102,False,False
./diamond-details/LD13925020,1.7,Aug 20,Aug 21,14480,,8518,LD13925020,LD13925020,RD,Round,VS2,H,None,Ideal,60.2,None,1.01,Excellent,Excellent,61.0,False,,,7.68 x 7.74 x 4.65 mm,False,,0.15205234,False,False
./diamond-details/LD04403518,1.5,Jul 24,Jul 27,14483,,9655,LD04403518,LD04403518,RD,Round,SI1,D,Very Small,Ideal,61.8,Faint,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2161008414/still_230x230.jpg,https://bluenile.v360.in/9/imaged/gia-2161008414/1/,7.31 x 7.28 x 4.51 mm,False,,0.7768676,False,True
./diamond-details/LD13610093,1.5,Aug 7,Aug 10,14483,,9655,LD13610093,LD13610093,RD,Round,VVS2,E,None,Ideal,62.9,Faint,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2344873398/still_230x230.jpg,https://bluenile.v360.in/29/imaged/gia-2344873398/1/,7.25 x 7.30 x 4.58 mm,False,,0.6426124,False,False
./diamond-details/LD13992061,1.5,Jul 29,Jul 30,14483,,9655,LD13992061,LD13992061,RD,Round,VVS2,F,None,Ideal,63.5,Faint,1.01,Excellent,Very Good,56.0,False,,,7.28 x 7.23 x 4.61 mm,False,,0.3242152,False,True
./diamond-details/LD13434438,2.01,Aug 6,Aug 7,14484,,7206,LD13434438,LD13434438,RD,Round,SI1,H,None,Very Good,64.8,None,1.01,Excellent,Very Good,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6345606885/still_230x230.jpg,https://bluenile.v360.in/28/imaged/gia-6345606885/1/,7.80 x 7.91 x 5.09 mm,False,,0.17261763,False,False
./diamond-details/LD13896025,2.2,Aug 7,Aug 10,14484,,6584,LD13896025,LD13896025,RD,Round,VVS2,J,None,Ideal,62.6,Faint,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7343636044/still_230x230.jpg,https://bluenile.v360.in/29/imaged/gia-7343636044/1/,8.25 x 8.30 x 5.18 mm,False,,0.5200594,False,False
./diamond-details/LD13933323,2.11,Aug 20,Aug 21,14492,,6868,LD13933323,LD13933323,RD,Round,VS2,J,None,Ideal,62.6,Faint,1.01,Excellent,Excellent,58.0,False,,,8.17 x 8.11 x 5.10 mm,False,,0.106282905,False,False
./diamond-details/LD13853392,2.01,Aug 10,Aug 11,14493,,7210,LD13853392,LD13853392,RD,Round,SI2,G,None,Ideal,61.5,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7346932456/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7346932456/1/,8.10 x 8.04 x 4.96 mm,False,,0.1897032,False,False
./diamond-details/LD13346311,1.25,Jul 29,Jul 30,14496,,11597,LD13346311,LD13346311,RD,Round,VVS2,D,None,Ideal,61.5,None,1.0,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2126198210/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-2126198210/1/,6.94 x 6.92 x 4.26 mm,False,,0.3713835,False,True
./diamond-details/LD13085765,1.5,Jul 28,Jul 29,14500,,9667,LD13085765,LD13085765,RD,Round,VVS2,E,None,Ideal,62.9,Faint,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5192878727/still_230x230.jpg,https://bluenile.v360.in/5/imaged/gia-5192878727/1/,7.26 x 7.31 x 4.58 mm,False,,0.73392475,False,True
./diamond-details/LD13985500,2.01,Aug 20,Aug 21,14500,,7214,LD13985500,LD13985500,RD,Round,SI2,E,None,Ideal,62.4,Faint,1.01,Excellent,Excellent,57.0,False,,,8.00 x 8.05 x 5.01 mm,False,,0.35886583,False,False
./diamond-details/LD01845423,1.27,Jul 29,Jul 30,14504,,11420,LD01845423,LD01845423,RD,Round,VS1,D,None,Ideal,62.0,None,1.0,Excellent,Excellent,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2125694577/still_230x230.jpg,https://bluenile.v360.in/61/imaged/gia-2125694577/1/,6.94 x 6.92 x 4.30 mm,False,,0.12751265,False,True
./diamond-details/LD13621286,2.0,Aug 20,Aug 21,14505,,7252,LD13621286,LD13621286,RD,Round,VVS1,J,None,Ideal,62.5,None,1.01,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6351008466/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6351008466/1/,7.98 x 8.03 x 5.01 mm,False,,0.38704774,False,False
./diamond-details/LD13739510,1.83,Aug 20,Aug 21,14506,,7927,LD13739510,LD13739510,RD,Round,SI1,H,None,Ideal,61.8,None,1.01,Excellent,Excellent,60.0,False,,,7.79 x 7.83 x 4.83 mm,False,,0.123203084,False,False
./diamond-details/LD13957751,2.01,Jul 28,Jul 29,14509,,7218,LD13957751,LD13957751,RD,Round,SI1,G,None,Ideal,62.8,Medium Blue,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2346605756/still_230x230.jpg,https://bluenile.v360.in/5/imaged/gia-2346605756/1/,7.99 x 8.03 x 5.03 mm,False,,0.43720236,False,True
./diamond-details/LD13346706,1.92,Jul 29,Jul 30,14511,,7558,LD13346706,LD13346706,RD,Round,VVS2,J,Very Small,Very Good,59.3,None,1.01,Very Good,Very Good,56.0,False,,,8.20 x 8.13 x 4.84 mm,False,,0.16974322,False,True
./diamond-details/LD13498517,1.31,Jul 29,Jul 30,14511,,11077,LD13498517,LD13498517,RD,Round,VVS1,E,None,Ideal,62.3,Faint,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5202597284/still_230x230.jpg,https://bluenile.v360.in/61/imaged/gia-5202597284/1/,6.99 x 6.96 x 4.35 mm,False,,0.49069145,False,True
./diamond-details/LD07066263,2.04,Aug 3,Aug 4,14515,,7115,LD07066263,LD07066263,RD,Round,VS1,J,Very Small,Very Good,58.7,None,1.01,Excellent,Very Good,63.0,False,,,8.26 x 8.32 x 4.87 mm,False,,0.32223767,False,False
./diamond-details/LD13860716,2.02,Aug 20,Aug 21,14519,,7188,LD13860716,LD13860716,RD,Round,SI2,E,None,Ideal,62.4,Strong,1.01,Excellent,Excellent,58.0,False,,,8.01 x 8.08 x 5.02 mm,False,,0.3712557,False,False
./diamond-details/LD12363371,1.53,Aug 3,Aug 4,14521,,9491,LD12363371,LD12363371,RD,Round,VS1,D,Very Small,Very Good,61.9,Medium,1.02,Very Good,Very Good,62.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5201236160/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-5201236160/1/,7.40 x 7.29 x 4.55 mm,False,,0.3106328,False,False
